ID,REC_1,REC_2,REC_3,REC_4,REC_5
500000000005025816,5451,5533,5812,5999,5691
500000000157494121,5451,5722,5813,5331,5814
500000000007089460,5462,5533,5451,5722,4131
500000000050798100,5732,5399,5451,4812,5912
500000000123129403,5451,5211,5462,9402,5311
500000000002208283,5451,5441,5533,5499,7230
500000001072912260,5499,5462,4816,5813,5651
500000003465684864,5499,4111,5651,5722,4812
500000000004966179,5499,4812,5331,5732,5813
500000000423392700,5533,5451,5722,5200,5999
500000004410893730,5499,5943,4812,5691,5732
500000000052811401,5499,5533,5812,5732,5813
500000000610583766,5499,5200,5722,5945,4112
500000001528671098,4812,5661,5441,5499,5912
500000000002397479,4812,5541,5999,5499,5812
500000000119633493,5451,5462,5993,5661,5651
500000000002764668,5999,5451,5813,5661,5541
500000000052515135,5499,5533,5462,5441,5912
500000003654004933,5499,4131,5441,5331,5451
500000000050076705,5732,5533,5451,7230,5441
500000000005075667,5813,4816,5691,5451,5993
500000000052743139,5451,5945,5533,5815,5816
500000000007315830,5451,5651,5533,5977,5943
500000000051665144,5451,4812,5533,5722,5993
500000000320428616,5732,5451,5815,5661,5441
500000000143772774,5451,5533,5813,5331,5993
500000000004232817,5451,5691,5814,5661,5311
500000000131025430,5499,5651,5311,5661,5451
500000000483201793,5722,5533,5451,5641,5499
500000002850139367,5451,5813,5399,5441,5661
500000002522896284,5499,5200,5732,5813,5211
500000000052717621,5533,5451,4112,5441,5912
500000000003219822,5451,5399,5732,5912,5441
500000001886188658,5499,5818,5533,5441,5331
500000002894784452,5499,4812,5943,5999,5200
500000000148535592,5451,5533,5993,5399,5211
500000000000415073,5451,5533,5311,5651,5964
500000000049721634,5499,5722,5732,5641,5691
500000003326350455,5451,5311,5722,5541,5211
500000000051335922,5451,5813,7311,5999,5533
500000002973610198,5533,5641,5732,5451,5441
500000000004642568,5499,5462,4112,5441,5661
500000000055037252,5499,5533,5462,5661,5722
500000000053329020,5451,5722,5732,5541,5533
500000000004980715,5451,5533,5399,7230,5211
500000003034475043,5451,5661,5200,5399,5732
500000000054483161,5451,5993,5533,5462,5311
500000000117095077,5651,5451,4112,5331,5311
500000003692699626,5451,5661,5533,5311,5211
500000000298716787,5451,5441,5813,5462,5977
500000001200414105,5451,5441,5533,5995,5462
500000002158035714,5451,4111,5812,5533,5441
500000000299574939,4111,4816,5818,5451,7994
500000000316429246,5451,5533,5462,5331,4121
500000000053029995,5499,5641,5999,5331,5441
500000001519786389,5399,5411,4121,5441,5533
500000000604230301,5451,5651,5813,5691,5311
500000000054893938,5499,5964,5451,5812,5813
500000000054117656,5499,5462,5441,5311,5942
500000000049787616,5651,5451,5813,5812,5499
500000001477400833,5451,5533,5999,5661,5499
500000000052077030,5451,5722,5399,5812,5993
500000000003482559,4816,5732,5451,4111,5722
500000000133180922,5451,5311,5816,5691,7230
500000000138631612,5999,5451,5533,7994,5311
500000004466222493,5499,5661,5818,5451,5533
500000000051864852,5451,5993,5462,5732,5941
500000000003380846,5462,5651,5977,5813,5451
500000000050913922,5499,5533,5462,5691,5451
500000004334827368,5499,5993,5533,5691,5211
500000000053869118,5451,5200,4131,5311,5641
500000000003438730,5451,5331,5661,5814,5462
500000000423385126,5499,5651,5200,5533,5812
500000000509897646,5499,5441,5993,5200,5661
500000000299856409,5451,5813,5945,5462,5912
500000000621309734,5499,5533,5732,5441,5945
500000000157497705,5451,5813,9402,5211,5992
500000000053538748,5451,5331,5399,4121,5441
500000000054100094,5651,5499,5462,5993,5533
500000000049034881,5732,5533,5499,5813,5722
500000001087592890,5451,5813,5812,5462,5912
500000003303924948,5451,5812,5331,5651,5945
500000000007337536,5451,5651,5812,5661,5999
500000000052392986,5499,5462,5441,5399,5993
500000003498481037,5451,5661,5462,5722,4900
500000000050474351,5499,5441,5999,5977,5200
500000000006723177,5533,5451,5311,5812,5993
500000000133159463,5451,4121,5813,5441,7994
500000000489209834,5964,5641,5499,5732,5541
500000000006078627,5451,5533,5399,5722,5995
500000000054309272,5499,5462,5813,5441,4112
500000000054124102,5451,5722,7230,5441,5691
500000000474358521,5451,4131,5462,5661,7230
500000000003317029,5451,5921,7230,5441,5722
500000001912596762,5499,5661,7230,5462,5912
500000000129752105,5691,4121,5814,4111,9402
500000000004327347,5451,5813,5812,5814,5999
500000000372456839,5451,5533,5812,5912,5999
500000001803884050,5499,5533,5451,4900,5992
500000000000506811,5451,5462,5533,4131,5995
500000000048963601,5451,5533,5816,4121,4812
500000003097186139,5451,5311,4812,5722,5813
500000003728530231,5451,5441,5691,5993,4131
500000000316638961,5993,5462,5499,4112,5441
500000004119915964,5499,5661,7230,4111,7994
500000000051101357,5993,5451,7230,4112,5311
500000000004875937,5499,5533,4111,5814,5993
500000000004626014,5451,5661,5812,5813,5816
500000003202083856,5816,5499,5441,5813,4131
500000000001604746,5200,5451,5661,7311,5912
500000000053692705,5451,5815,5661,7994,5993
500000003503497008,5651,7311,5441,5451,4812
500000001887019655,5451,5813,5641,5399,5499
500000000000744233,5499,5441,5641,5331,5661
500000000007583284,5462,4111,5451,5722,5995
500000000001575508,5451,5331,5921,5499,5912
500000000308231132,5641,4816,7311,7994,5411
500000000051889041,5451,5331,5941,5942,5533
500000000002277791,5451,5462,5441,4112,4131
500000000161905225,5451,5661,5533,5691,5200
500000000006404223,5451,5722,5311,5812,5499
500000000624800948,5451,5992,5441,5912,5993
500000003776142754,5499,5661,5813,5451,5311
500000000118898788,5732,5533,5411,4812,5661
500000000594362259,5661,5499,5541,7230,5993
500000003706247094,5451,5921,5641,7230,5813
500000002505612956,5499,5441,7311,4112,5993
500000000131020107,4111,5999,5499,5993,5814
500000000003007219,5499,5999,7230,5813,5541
500000000053871368,5451,5200,4900,5499,9402
500000000003772064,5691,5200,5451,5993,5815
500000000139533828,4812,5499,5812,7230,5462
500000000308239207,5814,5411,5399,5451,5941
500000000049731631,5451,5533,5722,5651,5912
500000000390588798,5722,5499,5813,5533,5441
500000000132007480,5499,4121,5661,5462,5451
500000000054447821,5200,5451,5993,5533,7230
500000000159333308,5451,5813,5722,5912,5311
500000002773972165,5451,5691,7311,5541,9402
500000000053896736,5451,5541,5732,5942,5691
500000000566826522,5451,5691,4131,5462,5722
500000000049787059,5451,4121,5651,5732,5211
500000000004744376,5499,5732,5977,4812,5691
500000000372449377,5451,5661,5441,5722,4111
500000000003312662,5499,5200,5813,5993,5451
500000000131844714,5499,4812,5533,5993,4111
500000000003487038,5499,5533,5441,4812,5200
500000000146922184,5533,5451,5651,7230,5441
500000001941598637,5451,4131,5462,7230,5661
500000000006596802,5451,5200,5533,5813,5912
500000002402779974,5451,5993,5912,5942,5999
500000000505958065,5499,5641,5661,5399,5441
500000000006826447,5451,4121,5399,5441,7230
500000000148748874,5441,5533,7230,5451,5812
500000000000689495,5451,5813,5533,4131,5977
500000000887824251,5499,7230,5691,5999,5331
500000000122110737,5499,5541,5441,4900,5451
500000000004277366,5451,5331,5812,5211,5722
500000003583073699,5732,5977,5641,5661,7311
500000000002424617,5451,5651,5812,5441,5722
500000000157300434,5451,5462,5311,5977,5331
500000002862768283,5661,5451,5533,4111,5993
500000001008020311,5200,5451,5331,5993,5533
500000000507024008,5499,5441,5812,5399,4112
500000000135465007,5451,5993,5812,5499,4121
500000001111984954,5499,5533,5691,4812,5993
500000000387315182,5722,5499,5399,5993,5945
500000000004013670,5451,5462,5441,4812,5661
500000000000552566,5533,4812,5399,5964,5499
500000003437333474,5451,5661,5462,5921,5945
500000000004134155,4111,5651,5499,5722,7230
500000001165759090,5451,5399,5661,5541,5942
500000001081502505,5451,5533,5200,7230,5912
500000000049293487,4111,5651,5462,5451,5942
500000002108817898,5451,5462,5533,5691,5912
500000000319909380,5451,5331,5722,5993,5441
500000000142433744,5812,5921,4112,5200,5816
500000000053972810,5451,5812,5814,5945,5722
500000000474105879,5451,5533,5462,5813,4131
500000002021968357,5451,5813,5812,5541,4111
500000000050455119,5451,5813,4812,5541,5211
500000000467020452,4131,5651,5499,5441,5942
500000000006902360,5651,7230,5499,4111,4112
500000001564227222,5451,5993,5441,5732,5331
500000000049740749,5451,5661,5641,5999,4812
500000004270881805,5451,5311,5533,5814,5331
500000002639976984,5499,5661,4131,5462,5813
500000000001923325,5451,4121,5533,5722,5732
500000000051277436,5499,7230,5661,5462,5441
500000003608722309,5451,5462,5533,5993,5441
500000000007209031,5451,5311,5533,5691,5812
500000000001182134,5499,5462,5732,5541,5451
500000000003892553,5451,5691,5812,5441,5661
500000000007032858,5451,5999,4112,5533,5732
500000002770214458,5499,5661,5814,5462,5399
500000000003008136,5993,7230,5499,5912,5462
500000000123121426,5499,5661,5331,5441,5651
500000003503525489,5451,5441,5661,5812,5311
500000000052255787,5451,5533,5921,5311,5941
500000000002835063,5451,5691,4112,5999,5942
500000003015887897,5499,7230,5813,5462,5533
500000000050781788,5451,5993,5311,5816,5462
500000000050817062,5451,5651,5311,5533,5945
500000000143187123,5451,4131,5812,5661,5651
500000000477697235,5451,5813,5722,5691,4131
500000000131850846,5451,5200,5814,5813,5441
500000000053879762,5499,5533,5993,5651,5331
500000000006314542,5451,5993,5999,5691,5995
500000000131152435,5451,5462,9402,4111,5993
500000000051647747,5451,5533,5813,5999,5331
500000000054160552,5462,5200,5921,5499,5977
500000000004777796,5451,5462,5732,5661,4121
500000000004291025,5722,5451,5641,5399,5942
500000000004011603,5451,5441,5993,5912,5722
500000000002964126,5451,5462,5813,5331,5912
500000002319944594,5451,5533,5813,5941,5995
500000000588029565,5499,5661,5533,4812,5812
500000002376022674,5451,5993,5533,4111,5331
500000000054215057,5451,5691,5441,5813,5462
500000000003729133,5451,5462,5533,5651,5993
500000000161056723,5499,5533,5691,5331,5651
500000002302506185,5441,4131,4112,5451,7230
500000000050526343,5451,5399,5311,5812,5691
500000003886693866,5451,5661,5462,5441,7230
500000001693949590,5993,5451,5533,5462,5661
500000000052900372,5451,4121,5812,5533,5691
500000000002663188,5451,5462,5533,4112,5691
500000000002655985,5651,7230,5812,5499,5462
500000000004239266,5451,5651,7311,5641,5533
500000000000673875,5451,5651,5722,5816,5999
500000003228048676,5661,5451,5641,5977,5992
500000000052952033,5691,5451,5441,4111,5945
500000002331460911,5451,5661,5641,5399,5977
500000000055063188,5499,5533,5441,5661,5813
500000003464433446,5943,5451,5661,5993,4131
500000000049752327,5451,5533,4121,7311,5311
500000000893924821,5499,5661,5441,5462,5941
500000000054389568,5451,4812,5732,5533,5813
500000000053425625,5722,5499,5661,5999,5533
500000001546322249,5200,5441,5462,5921,5411
500000000050425160,5993,5441,4111,5499,5451
500000003776246915,5441,5651,4112,5411,5499
500000000900483056,5993,5499,5661,5814,4812
500000003293387845,5451,5814,5533,5661,5813
500000000006948992,5451,5812,5722,5813,5661
500000000001217137,5499,5441,5451,5921,5993
500000003485258278,5499,5441,5722,5999,4111
500000000307227756,5451,5815,5441,5462,4131
500000001509799141,5641,5451,5813,5533,5912
500000000122936662,5451,5462,5813,5399,5993
500000000053221871,5451,5533,5993,5722,5812
500000000002252136,5451,5993,5977,5211,5499
500000000049834757,5451,5533,5399,5995,5813
500000003123154491,5499,5533,5722,5661,9402
500000000049582148,5499,5921,5441,4111,5995
500000003090758903,5499,5661,5641,5462,5541
500000000003358132,5533,5499,5813,5661,5921
500000002540659349,5813,5451,5691,5661,4111
500000000136506089,5499,7311,5399,5812,5441
500000000002249971,5451,5732,5533,5993,4812
500000003194785885,5451,5661,5813,5311,5942
500000004326772594,5451,5999,5912,4131,9402
500000000052188507,5451,7311,5813,5462,5661
500000002067118277,5451,5533,5993,4111,5912
500000001673452135,5451,5441,4111,5995,5499
500000000006900689,5451,5399,5311,5812,5813
500000000052226816,5661,5499,5999,5732,5641
500000000052846592,5451,5533,5661,5462,5999
500000003064668877,5451,5200,5641,5942,5462
500000000397903251,5451,5441,5651,5533,5462
500000001851955652,4112,5200,5499,5814,5999
500000000142080791,5533,5451,5993,5441,4111
500000000007326421,5451,5999,5921,5815,4111
500000000160152655,5732,5499,5999,5691,5200
500000000049789822,5451,5812,5651,5813,4112
500000000000760816,5812,5451,4112,5661,4121
500000000131418084,5451,5945,5541,5993,5999
500000000160689447,5661,7311,5816,5722,5813
500000000623448349,5722,7311,5999,5813,5462
500000001695128350,5451,5661,5921,5311,4816
500000002262595871,5964,5451,5815,5691,5921
500000000509893537,5499,5661,5399,5441,5912
500000002654187648,5451,5661,5441,5993,5541
500000000122441749,5661,5499,4812,5921,5943
500000001613319906,5499,5815,5441,5661,4131
500000000001006447,5813,5499,5912,5533,5651
500000000050918779,5451,5812,5813,5993,4111
500000001355429726,5451,5641,5661,5921,5331
500000001845895563,5451,4131,5462,5441,5533
500000000053809251,5451,5816,5533,5813,5399
500000000006921226,5499,5541,5999,5651,5732
500000000136506539,5451,5533,5999,5921,5995
500000000480219155,5451,5441,5993,5462,4131
500000000136699714,5451,5812,5441,5331,5921
500000000132984294,5732,5451,5441,4812,5921
500000003635019466,5451,5977,5441,5912,5691
500000003242982052,5451,5399,5462,4121,4111
500000000051445783,5451,5533,5921,7994,5722
500000001058892444,5451,5462,5691,5921,7994
500000000007222018,5499,5533,5661,5641,5941
500000000054162145,5451,5999,5641,7311,4812
500000001726669601,5451,5993,4111,4131,5964
500000000401350034,5451,5661,5921,5999,5541
500000000054228751,5451,5722,5999,5533,5331
500000001581329871,5499,5993,4111,7230,4112
500000000051510384,5651,5451,5993,5661,5499
500000000000716489,5451,5533,5813,5993,5441
500000000003147538,5499,5722,5732,5818,5999
500000000295137059,5200,5732,5533,5499,5993
500000000001130280,5499,5533,5641,7311,5943
500000000505965917,5451,5813,4112,5814,4131
500000002590786778,5451,5945,5311,5651,5541
500000000050635859,5451,5661,4121,5331,5813
500000003419548212,5451,5462,5399,5722,5691
500000000050198307,5451,5812,5200,5813,4112
500000000004792728,5722,5451,5661,5462,5921
500000000048760213,5451,5399,4112,5441,5995
500000002640154353,5451,5462,5813,4121,5399
500000001395716451,5451,5533,5813,5462,7230
500000000005783419,4131,5813,5451,5812,5641
500000000051893210,5331,5732,5311,5995,5942
500000000049902032,5451,5661,5533,5732,5814
500000000049952562,5451,5812,5732,5813,5441
500000000152956201,5993,5815,5200,5812,5818
500000000003056281,5451,5993,5732,5999,5977
500000000000047026,5451,5732,5533,5921,5999
500000000153411562,5451,5813,5331,5818,5943
500000000051142457,5732,5651,7994,5722,5411
500000000148951996,5451,5813,5441,4111,5812
500000000007023317,5451,5399,4111,4900,5941
500000000474091242,5451,5661,5993,4131,5814
500000000004509571,5722,5691,5411,5399,5943
500000000052074465,5812,5451,5816,5411,5992
500000002357720895,5451,5661,4111,5814,5462
500000000003064954,5451,5533,5722,5732,5993
500000002781330277,5451,5200,5993,5941,5942
500000000160668286,5451,5533,5462,5661,5651
500000002357667192,5661,5451,5993,5912,5722
500000000054680363,5499,5331,5661,5812,5977
500000003473384169,5451,5462,5912,5993,5311
500000000006123166,5977,5661,5451,5814,5441
500000000050994237,5451,4131,5462,5813,5441
500000000001071145,5533,5462,5451,5441,5813
500000000054224089,5451,5945,5722,5533,5661
500000000052067949,5451,5661,5462,7230,5499
500000000050506331,5462,5451,5441,5993,5541
500000000151000670,5451,5993,5541,5661,5912
500000000374892806,5451,5462,5999,5921,5441
500000000299330440,5451,5722,5812,5441,5942
500000000048734224,5200,5451,5691,5441,4812
500000000501654953,5451,4812,5533,5399,5211
500000000006480294,4812,5451,5533,5993,5311
500000000295124109,5451,5533,5462,5993,5999
500000000052979123,5451,4112,5818,5816,5462
500000000570622264,5451,5462,5641,5441,5993
500000000049759843,5451,5533,5722,5921,5964
500000000049748144,5451,5541,5641,5661,7311
500000000051586571,4812,5732,5999,5462,5311
500000000006987855,5411,5945,5651,5311,5993
500000000006783582,5451,5661,5399,5812,4812
500000000050338148,4812,5499,5993,5399,5451
500000003090661088,5451,5441,5462,5331,5992
500000000001449405,5812,5451,5999,5499,5441
500000003666889846,5451,5441,5661,5945,5211
500000001094903175,5533,5451,5993,5995,5813
500000000003812986,5533,5499,5813,5441,4131
500000000474100206,5993,5451,5533,5331,5977
500000000005424190,7994,4816,5499,5661,5200
500000000001223203,5499,4812,5533,5993,5200
500000000145779063,5451,5813,5441,5977,4111
500000001946270632,5451,5812,5999,5499,5331
500000000320653646,5661,5641,5200,5462,5441
500000000472677787,5499,5993,5462,5533,5813
500000000491961429,5451,5732,4131,7311,5912
500000000128077241,5331,5661,5451,5921,5977
500000002654143014,5451,5661,5651,5921,5814
500000000125804065,5813,5499,5533,5462,5441
500000001764536378,5451,5661,5462,5541,5200
500000000005354915,5451,5999,7230,5399,5651
500000000055224468,5499,4111,5441,5533,5651
500000000594340000,5451,5441,5462,5999,4112
500000000000243733,5499,5722,5661,5912,5311
500000001506813140,5451,5661,5331,5541,5732
500000000052419906,5462,5451,4121,5311,5999
500000000006859396,5451,4812,5462,5399,7311
500000000145990514,4812,5533,5311,5211,5499
500000000002665020,5451,5661,4121,5921,5533
500000000049807690,5462,5441,7311,4112,5815
500000000004598670,5451,5722,5691,7230,5533
500000003560277878,5499,4131,5661,5441,5964
500000002914018644,5533,5451,5462,5441,5691
500000000006271475,5812,5533,5451,5999,5399
500000000051158081,5499,5533,5451,5331,5814
500000000366633565,5533,5451,5995,5992,5211
500000000055050021,5451,5533,4112,5812,4812
500000000893984996,5499,5661,5977,5999,5921
500000000120517814,5462,5451,5441,4816,5651
500000000052269120,5541,5451,5813,5441,5311
500000002536260184,5451,5993,5999,5651,5921
500000000049843454,5451,5732,5331,5211,5441
500000000050756429,5451,5812,5200,5993,4112
500000000051022819,5451,5661,7230,5311,5462
500000000132649565,5533,5499,5993,5812,5399
500000000298720983,4812,5451,5541,5732,5814
500000000154212851,5451,5732,5641,5533,5912
500000000005512583,5651,5462,5451,5641,5722
500000002062515995,5451,4812,5441,5732,5651
500000000525537852,5451,5732,5921,5995,5651
500000001040349751,5993,5499,5999,5814,5451
500000000049715022,5451,5441,5661,4121,5462
500000000366998460,5451,5533,5813,5441,4812
500000000006138300,5451,5533,5813,5661,5651
500000000320191729,5451,5993,5722,5812,5200
500000000500332801,5451,5441,5993,4812,5331
500000002364663856,5451,5921,5533,5441,5200
500000000004601583,5451,5331,5942,5661,5541
500000000049872245,5451,5462,5722,5441,5651
500000000049251339,5451,5993,5661,5533,5912
500000000006398202,5451,5732,5331,4812,5814
500000000319617834,5499,5533,5812,5451,5311
500000000132014263,5533,5441,5462,5813,5999
500000000397908648,5499,5813,5441,5641,5533
500000003706699905,5451,5732,5812,5200,4816
500000000054107311,5999,5451,4121,5441,5732
500000000562740947,5441,5451,5651,5462,5499
500000001540490295,5451,5541,5651,5814,5441
500000003653913010,5462,5451,5331,5541,5722
500000002822615438,5451,5993,5641,5311,5942
500000003364451209,5451,5732,5818,5813,5691
500000001010950004,5451,5999,5993,5462,5812
500000000048864378,5451,5651,5999,5732,5812
500000000001597849,5451,5641,5533,5651,5814
500000000050343454,5451,5813,5732,5722,5533
500000003046981413,5451,5441,4111,5462,5813
500000000006168078,7311,5451,5993,4812,5311
500000000050442270,5541,5818,5499,5451,5912
500000000007055141,5451,5441,5651,5462,5661
500000000570621323,5451,5691,5977,5311,5441
500000004078976667,5499,5399,5812,5945,5451
500000001127140323,5451,5732,5651,5993,5499
500000001477363061,5661,5451,4121,5641,5942
500000000006011119,5732,5451,5999,5441,5651
500000001443352145,5200,4112,5462,5813,5441
500000000049130949,5399,5722,5499,5533,5912
500000000051067808,5451,5661,5641,5441,4131
500000000006116719,5451,5651,5399,5331,5999
500000000372469935,5812,5813,5451,5993,4112
500000002384228003,5499,5441,5462,4131,5999
500000000052829610,5499,5999,4131,5993,5812
500000000005427331,5451,5441,5462,4111,5977
500000000054435478,5499,5813,5816,4121,4816
500000000004984313,5541,5399,5411,5813,5451
500000000007130232,5451,9402,5732,5331,5311
500000000623444404,5451,4131,7311,5311,7230
500000000053317276,5661,5499,4812,5441,5200
500000003608719552,5451,7230,5813,5993,5462
500000002698451343,5451,5399,5462,5993,5533
500000000050903167,5451,5651,5200,5533,5945
500000000464649373,4121,7230,5331,5462,5451
500000001819266440,5499,5462,5441,5651,5912
500000000519751483,5499,5691,5813,4111,5441
500000000053169624,5691,5451,5722,5977,4812
500000000052046874,5451,5993,5815,5816,5812
500000000049953060,5451,5691,5311,5813,5331
500000001779850700,5451,5533,5311,5722,5462
500000002834491647,5499,5533,5813,5451,5441
500000000128969259,5499,5200,5651,5533,5814
500000000512559702,5993,4111,5533,5462,5451
500000002280138732,5499,5813,4131,5441,4111
500000001072948514,5451,4112,5331,5815,5462
500000003429142387,5451,5651,5462,5441,5999
500000000148323871,5451,5813,5462,5441,5399
500000000133779131,5499,5462,5818,7994,5441
500000001294698966,5451,5732,5533,5661,5200
500000000006760069,5451,5812,5813,4131,5992
500000000004855113,5451,5993,5441,5661,5912
500000002473523102,5812,5451,4121,5499,4112
500000000006697028,5661,5451,5331,5533,5995
500000000004758339,4812,5451,5691,5441,5533
500000003363800166,5533,5451,7230,5732,5200
500000000122612930,5451,5999,5812,4812,5921
500000002376054870,5661,5999,5977,5451,5399
500000001819026475,5499,5462,4112,5942,5451
500000000050834081,5451,5462,5813,5691,5641
500000000006950220,5451,5921,5732,5722,5992
500000001961311800,5441,5451,5813,5331,7311
500000000051674727,5813,5499,5999,4131,5441
500000000004953091,5722,5451,5812,5651,5999
500000000117286585,5533,5641,5451,5462,5912
500000003776283217,5451,5462,7230,5641,5661
500000004022970698,5499,5999,5462,5995,5943
500000000053861723,5533,5451,4812,5722,5912
500000000387316358,5451,5993,5813,5462,5661
500000000160665376,5661,5451,5943,5462,7230
500000000053321680,5462,5451,5441,5533,5813
500000002403238846,5451,5812,5813,4112,5993
500000000007014715,5499,5533,5441,5451,4900
500000000006898864,5451,5661,5722,5999,5814
500000003958593791,5451,5732,4812,5541,5912
500000000054339583,5451,5813,5812,5311,5691
500000001494469585,5813,5812,5451,5943,5816
500000000002357124,5533,5499,5331,5814,5451
500000000004114059,5411,5200,5533,5661,5993
500000000007027206,5661,5451,5722,5399,5462
500000000052959818,5451,5533,4121,4812,5812
500000000050252856,5451,5399,9402,5921,5651
500000000588037320,5533,5451,5912,5200,5941
500000000003487785,5451,5533,5200,5661,5814
500000000130855857,5451,5533,4900,5441,5399
500000000117752576,5451,5661,5812,5462,7230
500000000049281391,5451,5533,5813,5462,5993
500000000051293932,5499,5732,4812,4121,5462
500000002553404679,5451,5533,5441,7311,5815
500000003202127049,5451,5943,5661,5999,5814
500000003718420589,5499,5651,7230,5441,5941
500000000051638657,5451,4112,5441,5818,5331
500000003002389042,5451,4121,5399,5813,5661
500000001208610703,5451,5533,5722,5399,5912
500000001051874439,5451,4812,5533,5641,5813
500000002960080786,4812,5722,5533,5462,5499
500000000892061009,5451,5732,5441,5661,5812
500000001411519675,5451,5691,5399,5812,5211
500000000503425404,5451,5999,5533,5311,5812
500000001806786170,4812,5533,5661,5441,5451
500000001912714072,5732,5533,5451,5993,5812
500000002021903781,5993,5451,5722,5441,4900
500000001020520478,5451,5999,7230,5311,5399
500000000387315062,5451,5462,5641,4121,5499
500000001374185414,5462,5651,7311,5499,5722
500000000003597809,5993,5311,5451,5399,5533
500000001688615097,5451,5661,5462,5912,4111
500000000048915719,5451,4121,5533,5812,5499
500000000050822712,5499,7311,5533,5200,5441
500000000404906525,5451,5661,5462,5311,5812
500000000049882580,5499,5533,5813,5462,5992
500000001074703355,5451,5813,4111,4121,7311
500000001322996754,5451,5813,5691,5441,5641
500000001806918159,5499,4121,7311,5462,7230
500000000052946367,5813,5499,5533,5999,5912
500000000320431311,5451,5651,5441,4112,5211
500000001263658140,5451,7311,5912,5399,5992
500000000052734619,5815,5651,5462,5499,5311
500000001369144433,5451,5399,5942,5814,5993
500000000161066706,5499,5533,5462,5441,5964
500000000002393743,5533,4812,5451,5732,5331
500000000157254893,5533,5451,5661,5441,7311
500000000005866530,5451,5533,5993,5999,5661
500000002098972782,5451,5533,5722,5661,5691
500000000051279641,5451,5993,5977,5211,5722
500000000049284098,5451,5661,5945,5462,5651
500000000048628154,5499,5815,5462,5999,5533
500000000124186760,5451,5812,5942,5732,5992
500000000005224672,5200,5499,5812,5661,4812
500000002102805443,5533,5499,5441,7230,5451
500000000594339709,5499,5814,5441,5533,5732
500000003096905826,5451,5691,5533,5399,5912
500000000000594971,5499,5661,5311,5462,5541
500000000002974908,5691,5499,7994,4121,5993
500000000052828597,5451,5691,5462,7311,5977
500000002327079268,5451,5661,5993,5441,5399
500000000138312787,5451,5722,5211,5661,4111
500000000050790276,5533,5451,5813,5812,5211
500000000308244442,4812,5732,5651,5499,5921
500000000943838800,5499,7230,5661,5399,5541
500000000156765809,5499,5691,5732,4812,5441
500000000518429760,5451,5691,5462,5331,5943
500000003232483138,5451,5813,5462,5441,5995
500000000053130559,5451,5533,5462,5993,5945
500000003228511859,7230,5451,5812,5533,5641
500000000001076740,5451,5533,5945,5993,5200
500000000495473138,5499,5813,5441,5722,4900
500000000054427258,5451,5441,4111,7230,5641
500000000049065379,5451,5441,5691,5815,9402
500000000000066296,5451,5691,5533,5399,7311
500000000131152631,5451,5462,5533,5999,5722
500000000048835508,5451,5441,4111,7230,5311
500000000132832850,7230,5999,5499,5813,5812
500000000049993049,4812,5499,5732,5943,5651
500000000054311765,4812,5451,5691,5499,4112
500000000002005951,5451,5691,4812,5211,5533
500000000003837572,5722,5499,5462,5533,5661
500000000001019948,5451,5661,5722,5533,5441
500000000051318657,5451,5691,4816,5964,4112
500000003560665808,5411,5993,5541,4812,5722
500000000051102018,5499,5661,5999,5722,4112
500000000052314706,5691,7230,5451,5462,5441
500000000366183374,5691,5462,5441,5331,5999
500000000054074174,5451,5722,5441,5813,5912
500000000000787258,5451,5722,4812,5499,5941
500000003444785380,5499,5533,5977,5661,5942
500000000049505730,5651,5451,5812,4131,4111
500000000053510667,5311,5499,5661,4812,5921
500000002429696393,5813,5499,5399,5462,4816
500000000004279398,5499,4812,5533,5462,5651
500000002728899871,5499,5813,5533,5451,5441
500000000295124607,5451,5441,5641,5722,4816
500000000003891559,5451,5732,5691,7311,5816
500000001559498682,5451,5533,4812,5691,5977
500000000006755053,5533,5331,4121,5451,5921
500000000054779484,5451,5533,7230,5462,4812
500000000051452414,5451,5462,5399,5441,5814
500000000299569736,5661,5451,5993,5441,7230
500000000054288961,5451,5462,5311,5992,5941
500000000017782341,5499,5722,5533,5691,5813
500000001040416294,5499,5541,5691,5722,5941
500000000007067787,5499,5722,5441,5533,7311
500000000051910310,5451,5399,5441,5812,5941
500000000050271086,5451,5732,5399,7230,5813
500000001946543455,5499,5993,5812,5533,5200
500000001294579646,5499,5462,5921,5441,5641
500000002086716269,5451,5999,5691,5921,5499
500000000002913883,5451,5441,5651,5999,5661
500000000127105985,5451,5541,5399,5462,5641
500000002146198288,5722,5451,5533,5331,5813
500000000308227515,5499,5441,5399,4112,5462
500000000050695416,5732,5499,5533,5722,5812
500000000375880417,5499,5722,5813,5441,5812
500000002268432383,5499,5661,5993,5999,4112
500000003972587152,5722,5399,5661,5451,5999
500000000048960796,7230,5451,5661,5541,5945
500000000125633987,5451,5812,5993,4131,5815
500000001918315553,5451,5533,5993,5441,5912
500000000005355780,5451,5993,5462,5732,5441
500000000414809594,5499,4812,5661,5200,4900
500000000002172925,4812,5451,5441,5661,5813
500000003454736167,5732,5499,5993,5441,5311
500000000001644567,7230,5441,5200,5641,5941
500000000131874747,5499,5331,5813,5533,7230
500000000001129328,5451,5993,5331,5200,5722
500000000411321425,5451,5964,5533,5812,7994
500000000049438441,5533,5451,5462,5813,5211
500000000294913068,5200,5499,5661,5399,4900
500000001232941582,5499,5813,5815,5451,5814
500000000308741787,5451,5691,5311,5441,5992
500000001195731010,5499,5533,5399,5451,5999
